timestamp_utc,city,niche,business_name,address,phone,website,rating,num_reviews,would_call,reason,evidence_quote,highlighted_evidence_json,owner_name_guess,reviews_json
2026-03-15T10:42:16Z,phoenix,floorer,Premium Floor & Design LLC,"
4747 N 7th St #414, Phoenix, AZ 85014",,https://mypremiumfloors.com/flooring-store-in-phoenix-az/?utm_source=gbp,4.8,69,no,too many names mentioned,,"[{""review_index"": 1, ""text"": ""consultation with Pedro""}, {""review_index"": 2, ""text"": ""Moises took time""}, {""review_index"": 3, ""text"": ""After meeting the owner and Jonathan coming to our home twice""}]",,"[""Our experience with Premium Floor and Design was top-notch. After our consultation with Pedro, we decided our active household was a better fit for porcelain wood look tile over engineered hardwood. I had shopped and received quotes from 3 companies and while I preferred the workmanship style, timeline and overall feeling of genuineness I rec’d from Pedro, they did not have the tile that I had fallen in love with from one of the other companies. After discussing this with Pedro and providing the details of the tile, he came back to me within a day stating he could secure the tile, that it was in stock and had an updated quote ready. The price was a little bit higher per sq ft than the other company and when I told Pedro about this he felt it was because they were a new customer to this supplier. Regardless, he took the information back to the supplier and was able to negotiate the price down on our behalf. The installation process itself was as great as can be expected. The decision and process of having all of your flooring replaced at once is not without its challenges but the installers were pleasant, respectful and worked hard and long days. We were fortunate to not have to stay in our house during the job, but we did come back nightly to make sure the house was secure (it was) and excited to see the days progress. The Project Coordinator , Aishia, kept us in the loop about the schedule, progress and anything else that came up, which wasn’t much. The grout we selected had been discontinued but she brought new samples out for us to choose from within a few hours. We also had a small design issue during baseboard installation, an aesthetic preference that we did not communicate to the team, and upon letting Aishia know it was remedied within the day. Overall, the installation process took about 10 full days and when Pedro came for the walkthrough, we had zero concerns. We have lived with these floors for about 2 weeks now and nothing has come up that needs to be addressed. The layout pattern is consistent and correct, the tile is level and it looks beautiful. We are so appreciative of the care and customer service we were provided by the team at Premium Floor and Design and could not be more pleased with the end result."", ""From beginning to end redoing the entire flooring in my house (approximately 2400 sq ft) was the best experience I could ask for. Moises took time to meet with me at their showroom to pick out several samples then bring them to my house to see which went best with my decor and wall coloring. The installers were meticulous with their tear up and installation work and cleaning up upon completion. And the floors and moldings are amazing. I get so many compliments. Would recommend them highly for your next project."", ""We did a lot of research, checked reviews, had reps in our home to show samples, measure and give estimates. After meeting the owner and Jonathan coming to our home twice, we decided we wanted Premium to do the install. From the very beginning every employee was very professional, polite, respectful, knowledgeable and skilled in their craft. The install crew worked for 12 hours until the entire job was completed in one day. Every little detail was done with precision and we are so pleased. Their prices were very reasonable, the flooring and the installation have a lifetime warranty. We will be using Premium in the future again without hesitation."", ""We recently had Premium Floor and Design install Lion LVP in a dark brown finish along with new plush carpet throughout our entire house, and the results are fantastic! The floors look absolutely amazing. The main installer truly deserves a raise! His attention to detail was incredible—he went above and beyond to make sure everything was perfect. Anytime an issue came up, he either fixed it right away or explained what was going on. He was courteous, professional, and super nice to work with. Thank you so much to the whole team for transforming our home. We couldn’t be happier—everything turned out 100% amazing! Highly recommend Premium Floor and Design!"", ""We loved working with Premium Floor & Design! They made it so easy to choose flooring. Within 30 mins they were at our house with tons of samples to choose from! We went with Lions-Indoor Delight-Castle Forge. I’m so obsessed with it!! It’s such a pretty color. I would definitely recommend purchasing from them."", ""Very happy with this company. I had estimates from five different companies, and I did not choose them because they were the lowest (Although they were), But because of their great service. The owner of the company helped me choose what I wanted. They accommodated me on the dates that I needed. The two boys who were doing the installation, turned up on time, were friendly and pleasant and did a good job. They were very careful with my belongings. The company followed up to make sure I was satisfied. I would certainly use them again and will recommend them to anybody who needs it. I LOVE MY FLOORS!""]"
2026-03-15T10:43:11Z,phoenix,floorer,"Phoenix Flooring Outlet, Inc.","
4102 N 24th St #1, Phoenix, AZ 85016",,http://www.phoenixflooringoutlet.com/,4.5,51,no,doesnt mention who the owner is,,"[{""review_index"": 2, ""text"": ""would run back here to work with these guys""}, {""review_index"": 3, ""text"": ""I spoke with several people, including the owner""}]",,"[""We have ordered floors from them on two of our homes now and both times they were incredibly helpful and well priced. If you are looking for something that is more unique and tasteful than what is available at Home Depot or Lowe’s but want to avoid luxury prices I suggest you check them out. When we had a few boards that potentially had issues they quickly offered to help and secured replacements for the whole batch in case we had more problems. All turned out fine but their readiness to help meant the world. I would buy from them again because their product and price is really competitive and you are buying from a business that will truly help you if you run into problems."", ""What a pleasant and easy experience I had dealing with JR. I’m working on a flooring project where we ran out of flooring and I needed to buy 2 more boxes. I called JR and within 15 minutes I had a quote in my email and he called to confirm they had stock. I picked it up hassle free within the hour. I would run back here to work with these guys, especially in this day and age where it’s near impossible to find good customer service!! Good job guys!!!"", ""I had the absolute best experience working with these folks to identify and purchase the right flooring for a new retail store in an incredibly quick turnaround time. I spoke with several people, including the owner, who were so friendly, informative, patient, thorough, and accommodating. They really went above and beyond and I completed the whole interaction feeling impressed and grateful. I wish there were a lot more businesses that operated like this!"", ""AWESOME experience with this place! I'm a teacher and needed an affordable solution for new flooring. Oscar, the owner was incredibly kind and really cared and helped me. His gal Viviana was terrific and she helped me choose between two flooring options and was so patient! I cannot believe how awesome their prices and selection is...in Scottsdale and other parts of the valley, the prices were 2 1/2to 4x more costly! Thank you, Oscar. I will refer you going forward!"", ""Phoenix Flooring Outlet is a lifesaver! Not only were we able to find and purchase the flooring we wanted at $3000 less than we were quoted from multiple contractors, but also the customer service was top-notch! We worked with Viviana, and she was always on top of the project and contacted us regularly until our purchase was finalized and the flooring was received! Everyone there have been so helpful and friendly - I feel like we are friends! And they were also very helpful with other parts of our project outside of the flooring! I highly recommend this company for all your flooring, baseboard and timing needs!"", ""The best flooring and pricing in town. We shipped around and we couldn’t find anything with this quality at the price. We’ve had the flooring in our house about 6 months and it’s been great! They’re knowledgeable and easy to work with.""]"
2026-03-15T10:44:46Z,phoenix,floorer,Floor Coverings International of North Phoenix,"
4915 W Bell Rd Ste F105, Glendale, AZ 85308",,https://floorcoveringsinternational.com/locations/us/az/north-phoenix/?utm_source=google&utm_medium=gb,4.9,101,yes,mentions bryan a bunch signaling hes the owner,,"[{""review_index"": 1, ""text"": ""the care the entire team took""}, {""review_index"": 3, ""text"": ""Bryan on a Sunda""}, {""review_index"": 5, ""text"": ""Bryan at Floor Coverings International""}, {""review_index"": 6, ""text"": "". Bryan took the time to walk""}]",bryan,"[""I can't say enough about the level of service, the care the entire team took and the level of craftsmanship of the installation team! From the initial walk through to the completed project I was impressed with everything! The sales team walked through the selection of the flooring, the color and the baseboards best suited for the space. Any and all questions were encouraged, the team walked me through the steps, listened to my needs, kept me apprised of all aspects of the installation AND the team finished the project in record time without compromising the beauty of the end result. My house looks GORGEOUS! I cannot recommend the company enough!"", ""An excellent job overall, we love our new Floors. Any questions or issues that arose during and after installation were promptly addressed. I highly recommend them."", ""We reached out to Bryan on a Sunday- he came out a couple hours later to show us some samples and had our carpet installed a week later, right before the holidays! High quality for sure! We are extremely happy. Thanks so much for the quality carpet & service guys!"", ""There are so many flooring companies out there to choose from. I couldn't be happier that we chose Floor Coverings International. Bryan is very personable and a pleasure to work with! He took his time going over all the options with us and he did a fabulous job explaining the difference between the flooring. He helped us pick a beautiful color that goes great in our home. His crew was fast, efficient and did a beautiful job with the demo and install! Excellent customer service. I highly recommend them! We love our new flooring 💖😍"", ""Bryan at Floor Coverings International of North Phoenix was excellent to work with. He went over many different flooring options with us without ever making us feel rushed to make a decision. Once we decided on what we wanted his crew did a great job on the install and Bryan kept checking in with us throughout the process to make sure we were happy with everything. Great service all around."", ""Amazing experience and customer service. Bryan took the time to walk through the house in the first Appoitnment and ensured we went through every option in terms of design, pricing, etc. The communication was great from start to finish. His team worked fast and efficient, never rushed, ensuring the job was done perfectly. We couldn't be happier. By far the best experience I've had with contracting work. If they could do every home remodel known to man I'd use this company for everything!""]"
2026-03-15T10:46:52Z,las vegas,floorer,TLC the Flooring Boutique,"
6001 S Decatur Blvd A, Las Vegas, NV 89118",,https://www.tlcflooringlv.com/,4.7,69,no,too many names mentioned,,"[{""review_index"": 1, ""text"": ""This team was very knowledgeable""}, {""review_index"": 2, ""text"": ""2. Ron is a true professional""}, {""review_index"": 3, ""text"": ""I worked with Ramin who was very friendly""}]",,"[""This team was very knowledgeable when we entered the showroom. Gave us a free estimate which was timely and very fairly priced. Carpet order took about a week and it was installed immediately upon arrival. Their team of installers was professional and quick. Highly recommend this company if you want a beautiful carpeting job done."", ""Ron is a true professional. He is on time, well informed, professional, knowledgeable, and client-centric. What a pleasure to have a true professional at the door! And the work product is beautiful! These seasoned professionals are well dressed, well intentioned, and totally committed to building relationships. I would recommend Ron to anyone! Thanks!"", ""I worked with Ramin who was very friendly and knowledgeable. The process was smooth and the flooring is great. Work was done quickly, however there was a lot of paint damage from removing the original base boards in different areas. Also the new baseboards installed have a lot of nail holes and some areas nail heads sticking out or staples and none of the door jams were replaced. On the stairs, more of the same. Where they had to remove old baseboards and also cut into wall for new flooring there was damage and the repair attempt subpar unfortunately. Lastly on one of the door frames the undercut was very high and looked unsightly (some of the other door frames still have high undercut and some damage but more tolerable), I showed Ramin who had the door frame replaced but at added cost. Overall very friendly and quick service with great flooring options, but framing/baseboard work doesn’t look good and diminishes overall look. I now have to add the cost of fixing those issues into when I have the house painted."", ""Ron completely messed up my flooring order. He claimed I didn’t want carpet in rooms I actually did want carpeted, so large areas weren’t installed. I was charged as if my whole upstairs would be done, but only a den and staircase were carpeted. When I pointed out the mistake, I was yelled at instead of offered a solution. Very unprofessional. Would not recommend."", ""I highly recommend TLC Flooring Boutique! They will definitely make sure you get the flooring you want. They have a large variety of quality flooring at excellent prices. I had been all over looking for flooring by the time I got to them. After speaking to Ron for approximately 10 minutes describing what I wanted…he pulled out a couple of samples and like magic…I had the flooring I wanted! The team is extremely professional, personable and knowledgeable about flooring. They care about their customers and it shows. Thanks to all of you for helping me get flooring that I love!"", ""These guys were very professional and friendly. Great advice from their office manager Jenna to their personal advisor Ron who came to our home. And they subcontract with an amazing group of installers. We had a great experience the installers were fast clean and neat. Great value and service.""]"
2026-03-15T10:47:37Z,las vegas,floorer,Affordable Flooring & More,"
6535 N Buffalo Dr #110, Las Vegas, NV 89131",,https://affordableflooringlv.com/,4.9,58,no,"women mentioned usually means receptionists, look for male names. also mentions people ""in the office""",,"[{""review_index"": 1, ""text"": ""cindy and jeanine in the office""}]",,"[""we had laminate installed to replace tile downstairs and had a great experience with affordable flooring! cindy and jeanine in the office were always patient and kind. gomez who oversaw, and alan who did installation, were professional and courteous. i was even able to speak to mike the owner about my flooring choice, and i was so grateful he took the time to help solidify my decision to go with laminate over LVP. everyone was incredibly helpful and knowledgeable & the work they did was fantastic, and we are so happy with the final product!"", ""Five star everything! Product selection, pricing, office personnel , installers and especially communication. They sent me samples so I could fine tune my color selection. Affordable is great on follow up and delivered and installed the theater carpeting perfectly! I would strongly encourage anyone that wants an exceptional customer experience to call them."", ""Affordable Flooring exceeded our expectations from start to finish. The entire team was professional, courteous, and easy to work with throughout the project. They took the time to explain everything clearly, answered all of our questions, and made sure we were comfortable with each step of the process. The quality of their work is outstanding. The installation was done with great attention to detail, from the floor preparation and leveling to the laminate installation, stair work, and baseboards. Everything was completed exactly as promised, and the final result completely transformed our home. Their crew was punctual, respectful of our home, and worked efficiently while maintaining a high level of craftsmanship. Communication was excellent, and they followed through on every commitment, including timeline and pricing. What stood out most was their professionalism and pride in their work. It’s clear they care about customer satisfaction and delivering a high-quality finished product. We are extremely happy with the results and would confidently recommend Affordable Flooring to anyone looking for new flooring. It was a smooth, positive experience from beginning to end."", ""Affordable Flooring did an amazing job! They were easy to work with, reliable, professional, and had good communication with us throughout our project. Services Laminate floor installation, Baseboard installation"", ""I am writing this review to show my support of this local company. They are family owned and truly care about their customers. More than anything, I admire and respect their honesty- especially when it comes to recommendations. They are not going to try to upsell you on what will make them the most money, but rather consult you on helping you to make the best decision relevant to your circumstance. This is exactly what happened with me, and because of that, they earned my trust, loyalty and recommendation."", ""I contacted this company because I had massive time constraints for our new baby room. My contractor kept falling through, so I spent 2 days calling around trying to get an estimate as soon as possible. I called this place, and they sent Mike out the same day. He was able to come by in an hour and provided an estimate at the same time. I ended up going to their location the same day to pick out flooring and schedule them to come out. by the time limits, They came out when asked and had the floor done in 2 1/2 days. Amazing. From the first call to the finish, the entire team was amazing. I had been so stressed with the time limits I had and they made it such an awesome experience. I highly recommend this company. They are so professional, nice and efficient. We will definitely use them for any future products.""]"
2026-03-15T10:49:13Z,las vegas,floorer,Best Price Flooring,"
4620 Polaris Ave, Las Vegas, NV 89103",,https://bestpriceflooringlv.com/,4.8,48,no,"no name mentioned a lot, also mentions talking to staff which means not talking directly to the owner",,"[{""review_index"": 2, ""text"": ""Mirtha always went above and beyond""}, {""review_index"": 3, ""text"": ""The staff is incredibly friendly and welcoming""}]",,"[""I cannot say enough amazing things about Best Price Flooring. After renovating my home, I moved back in and immediately realized just how incredible their materials truly are. My condo was originally a flip, and I had no idea how low-quality the previous flooring, cabinets, countertops, etc were until I saw (and felt!) the difference. With Best Price Flooring’s products, my little condo now feels like a custom luxury home. The photos don’t even begin to capture how stunning everything looks and feels in person. Everyone who walks through my door is blown away. Their pricing is exactly what their name promises: genuinely the best. What amazed me even more was that the quality is beyond anything I’ve seen, even compared to higher-priced options elsewhere. They deliver exceptional value with gorgeous, durable, truly premium materials. What sets them apart even further, though… is their team. I was definitely not the easiest customer. I struggled so much to choose the right floors, and I must have gone back and forth a hundred times. But their staff showed me nothing but patience, kindness, and genuine care. They never rushed me, not once. They changed the lighting in the showroom for me, let me bring samples outside to see them in natural light, and walked me through every little detail to make sure I felt confident in my decision. Their commitment to customer satisfaction is something you rarely find anymore. Best Price Flooring doesn’t just sell flooring - they elevate homes, and they treat customers like family. I am endlessly grateful for their help, their professionalism, and their heart. If you’re looking for beautiful flooring, fair pricing, and a team that truly wants the best for you, this is the only place you should be going in Las Vegas. Thank you, Best Price Flooring, for transforming my home and exceeding every expectation. You deserve way more than a five-star review."", ""Any future projects I have, this will definitely be my go-to place. Mirtha always went above and beyond to help my wife and me with any issues. She resolved everything quickly and was always kind and helpful in getting us the best deal we could. Best person we could have asked for to assist us with our project. Everything is also a fair price and very high quality. Definitely increased the quality of our home."", ""I had a wonderful experience here! The staff is incredibly friendly and welcoming, which made the whole process enjoyable. The showroom is absolutely beautiful and easy to navigate. I was able to purchase and pick up my flooring all in one seamless transaction—no waiting around for products, which was amazing. On top of that, they truly have the best prices in town. I highly recommend checking them out if you’re in the market for flooring!"", ""Found this new place through a friend and they actually had the best price on the flooring and baseboard I needed. Jaylen got my order in quick and was very knowledgeable. Juan, the sales manager was super helpful and very nice. This is the best place to buy. They have soo many options besides flooring."", ""I had such a great experience with Best Price Flooring! Their prices truly live up to their name, the best in town without sacrificing quality. The selection of flooring is excellent, and the product I purchased looks amazing in my home. On top of that, the staff was incredibly helpful, knowledgeable, and friendly. They made the whole process easy and stress-free. If you’re looking for great prices, great products, and wonderful service, I highly recommend Best Price Flooring!"", ""Hello, I couldn’t be happier with my experience at Best Price Flooring. From the moment I walked in, the team was incredibly knowledgeable, friendly, and genuinely interested in helping me find the perfect flooring for my home. They offered a fantastic selection of high-quality products at very competitive prices — true to their name! What really stood out was their attention to detail and commitment to customer satisfaction. The installation was fast, clean, and expertly done. The crew was punctual, professional, and respectful of my space. My floors look absolutely stunning and have completely transformed the look and feel of my home. It’s rare these days to find a company that combines great prices, excellent craftsmanship, and outstanding customer service — but Best Price Flooring delivers on all fronts. I highly recommend them to anyone looking for reliable flooring solutions without breaking the bank. Thank you for making the process so smooth and stress-free! Ask for Juan Gutierrez, he’s the definition of customer service.""]"
2026-03-15T10:49:41Z,las vegas,floorer,Las Vegas Flooring,"
5155 S Valley View Blvd, Las Vegas, NV 89118",,http://www.lasvegasflooring.com/,4.6,68,yes,mentions mike a lot,,"[{""review_index"": 1, ""text"": ""Mike was extremely helpful""}, {""review_index"": 2, ""text"": ""Mike Conner and his team""}, {""review_index"": 3, ""text"": ""Thank you to Mike and his team""}]",Mike,"[""I had a great experience with Las Vegas Flooring. Mike was extremely helpful throughout my 2,200 sq ft carpet-to-laminate replacement project. He guided me through all the complicated HOA paperwork and handled the strict building requirements with ease, which made the whole process much less stressful. The installation went smoothly, and the results look fantastic. I would highly recommend Mike and his team and would definitely use them again."", ""We love Las Vegas Flooring!!! We recently had to redo our floors. This promised to be a headache of a job because it was in one of the condo towers (Panorama Towers). We went through a long list of possible vendors. Unfortunately, for one reason or another, the list shortened very quickly. For obvious reasons, any job in Las Vegas can be anxiety provoking. However, we chose Mike Conner and his team. Once the job was done, we could not be happier. They were incredibly kind. Also, the job is fantastic. It has completely revamped and rejuvenated our condo unit. Now we are looking even more forward to living there. We would highly recommend them for anybody who is considering a flooring job in Las Vegas."", ""Thank you to Mike and his team for transforming our home! We had luxury vinyl and new baseboards installed in our entire home and they did a top notch job! Our installer, Marcos, is very skilled and had the job done in a very timely manner. Both Mike and Marcos were receptive and professional throughout the entire process. As with anything, there were a few issues along the way, but Mike promptly addressed them and was a great communicator throughout the whole process! I really appreciate all that you've done, we LOVE our new floors!!"", ""Our experience working with Las Vegas Flooring was AMAZING!!!. They worked professionally with us and finished it on time (feb 7 to Feb 22). Let me start with Christine as the front desk of the showroom. She showed us the different style of porcelain tiles and vinyl plank floor designs. To Kasee as one of their superstar/estimator/project contact, she did a great job from start to finish. We are confident working with her and she helped us to bring down the cost in our estimates compared to our initial estimates before long time ago. To Jenny as one of their great manager, it is easy to be working with her. She helped us to finish the paper works (such as contracts), esigning tasks and payment setups. Every time we have questions, we send them email both to Kasee, Jenny and Leslie. They respond back quickly to our questions. To the Dustless Demo Team - Thank you. To Steve and Travis, the tile setters who did phenomenal job in the first floor and helping us to choose what style of the porcelain tile direction when coming from the front door. These guys are the experienced tile settler and the real deal. To Howard, Walem and Team for installing the vinyl plank flooring in the second floor, our beautiful stairs and baseboards. This team also did phenomenal job especially our stairway. They did our 2nd floor replacing our carpets to vinyl plank flooring and our baseboards. My wife and I were happy on our new floors. Two thumbs up!!"", ""Mike and his team at Las Vegas Flooring came out and installed our flooring and baseboards. They turned out great! Very professional company and did not prolong the work like some companies. The entire house was completed in 2-3 days. Would recommend them. Pictures speak for themselves."", ""We purchased Luxury Vinyl flooring from Las Vegas flooring and had it installed in the kitchen in March and decided to do whole house in April. We had the best experience ever; the staff were courteous and helpful. I have to say that Mike was the best, very professional and knowledgeable in helping with floor selection and installation. The installers did a great job. The flooring was completed in the time frame given. Mike followed up to make sure everything was good and to our satisfaction. We love our floors.""]"
2026-03-15T10:49:53Z,las vegas,floorer,Vegas Flooring Direct,"
5405 W Flamingo Rd, Las Vegas, NV 89103",,Not listed,4.4,5,yes,,,"[{""review_index"": 1, ""text"": ""Luis was fantastic to work with!""}, {""review_index"": 3, ""text"": ""Luis is great to work with!""}]",Luis,"[""Luis was fantastic to work with! He went above and beyond our expectations. Highly recommend visiting their showroom. So very much to choose from with competitive prices. Our project starts in a week, and I can't wait to see the results."", ""Tried going to their office twice to buy pro product and for installation for condos are right across the street from them both occasions during normal business hours they were not there so I could not purchase anything. I finally went to craigslist looked up a guy that sells flooring on craigslist paid $1.95 a square foot and $1.25 a square foot to install it. I would've given this guy first opportunity had they had the office open I spent about $6000 on both units"", ""Luis is great to work with! Thanks for the incredible customer service.""]"
2026-03-15T10:54:55Z,las vegas,mobile detailer,D&B Mobile Detail LLC,"
5155 Blue Diamond Rd, Las Vegas, NV 89139",,http://dandbdetail.com/,4.9,70,yes,,,"[{""review_index"": 1, ""text"": ""Devon communicated with me over the couple of day""}, {""review_index"": 2, ""text"": ""2. Devon performed an absolute miracle""}, {""review_index"": 4, ""text"": ""First time using Devon""}]",devon,"[""Fantastic service with a excellent value. Devon communicated with me over the couple of days before my appointment helping me with deciding exactly what products and services to use. Come the day of the detail he was promptly on time and had a fantastic attitude. You can visibly see the passion and care in the work he performs. 10/10 will recommend"", ""Devon performed an absolute miracle on my pickup truck. It was absolutely caked in dirt, mud, and grime from transporting my dirt bike to and from various remote riding areas and Devon got it looking like it rolled right off of the showroom floor. Can’t recommend enough!"", ""I have used D&B multiple times for all 3 of my cars and large lifted truck. They always do an amazing job, very respectful of my community as well. I highly recommend D&B."", ""First time using Devon, he is now my detail guy. Great job on the inside and out, clay bar works wonders. Prompt and professional. Thanks"", ""I had a fantastic experience with this car wash! Christain was friendly, professional, and really took time to make sure my car looked spotless. The attention to detail was impressive — he cleaned every corner inside and out. My car hasn’t looked this clean and shiny in a long time! I’ll definitely be using Christian's services again and recommending him to friends and family."", ""My appointment is in 2 days, I've enjoyed service so far, I feel they know what I'm looking for. 👍🏻👍🏻""]"
2026-03-15T10:55:37Z,las vegas,mobile detailer,Mobile Auto Spa,"
3021 S Valley View Blvd Ste 207, Las Vegas, NV 89102",,https://www.themobileautospa.com/,4.9,102,no,"too many different names, not enough singular pronouns",,"[{""review_index"": 1, ""text"": ""The staff I interacted with to schedule (Keegan?""}, {""review_index"": 2, ""text"": ""the best detailers""}, {""review_index"": 5, ""text"": ""Brendan was fantastic.""}]",,"[""The staff I interacted with to schedule (Keegan?) was so kind and helpful! They answered all of my questions promptly. Dakota also did a great job detailing my car. He spent a little over 4 hours providing the complete restoration package for my Ford Escape!!! My only reason for 4 stars, instead of 5, is due to minor imperfections I found after my detailer left, such as a few smudges on some windows, some of the vents still being a little dusty and some of the door jams a little dirty. I noticed the passenger vents were good, but the driver side’s are a little dusty. The front door jams were good, but the back and the trunk are the ones that are a little dirty. So, it’s not like it’s across the board. I’ll have to get a microfiber towel and buff/dust everything out tomorrow and just leave the door jams. Despite these minor things, everything else looked perfect! I was VERY pleased with the headlight restoration and ceramic sealant, as well as the stain Dakota got out in my driver seat. I know what to look for next time and will double check things with my detailer when I use Mobile Auto Spa again! Great service :)"", ""mobile auto spa are the best detailers in las vegas by far!! i inquired for a ceramic coating and spoke with aubrie (who’s is so amazing and kind by the way) and she led me in the perfect direction for what was right for my car! the communication with this company was phenomenal, and they were able to get me in super quick!! my car looks so beautiful and shiny!! thank you brenden for making my car amazing again. hit them up for your car cleaning needs !"", ""Great communication,great service. I appreciate the detail to my car. It is pricey though just as a heads up. Today they forgot to vacuum out my middle console that had a bunch of tiny beads but other than that they have done an amazing job and I always refer when I can. I didn't take pix of my car on the outside yet but will update later!"", ""Amazing Service! Easy and Hassle Free! 10/10! Haven’t had her detailed in years! Looks like the day I bought her again! And they have maintenance packages for easy upkeep service! Thanks guy! Will be booking again!"", ""Brendan was fantastic. His team was at my house for about 3 hours for a complete ceramic coat and the car turned out great!"", ""November 2025 - scheduled my son's 18 year old Toyota Camry (a 2007 model) for a Headlight Restoration, Engine Bay Cleaning, Interior Restoration and Exterior Refresh. My son has been stationed at / deployed from Coronado Island (CA) for the last 7 years. The Camry had only received an occasional drive-thru car wash and received absolutely no attention to the interior. The car had been exposed to around-the-clock salt air, beach sand, untold numbers of his military buddies in dirty work clothes, and a considerable volume of grime from the gear they frequently hauled around. Aubrie provided me with a great price on a package deal (for all four services) ... the results from nothing short of amazing -- see a few of the before / after pictures below (for this 18 year old vehicle!!). A big shout out to Aubrie (for proactively moving my appointment to avoid rainfall), and both Dakota & Reece who labored for 7.5 hours to bring my vehicle back to life! ------------------- March 2025 - After using and being extremely pleased with both the Basic and Full Detail services, I moved to the Monthly Maintenance Package with a Quarterly Full Detailing. My car is nearly 7 years old but looks showroom fresh inside & out ... in fact, I often receive compliments on the depth and brilliance of our vehicle's finish. Aubrie, Preston & Brenden are easy to work with and very accommodating on scheduling dates, times & locations that best meet my needs.""]"
2026-03-15T10:57:34Z,las vegas,power washer,"Power-Wash Las Vegas, LLC",Not listed,,https://powerwashlasvegas.com/,5.0,62,yes,mentions chris a lot,,"[{""review_index"": 1, ""text"": ""Chris and his team""}, {""review_index"": 2, ""text"": ""Chris's Power Wash Business*""}]",chris,"[""In a word, WOW! Chris and his team are absolutely amazing! If all companies ran like this, things would get completed quickly, with quality and amazing customer service. They vastly exceeded expectations. Chris was immediately responsive, professional, and quick to help out. He communicated promptly, and with detail, every step of the way. In addition, Chris and his team, did an absolute awesome job! I highly recommend Chris and his crew!"", ""**Service Comment for Chris's Power Wash Business** I recently had the pleasure of hiring Chris and his team for a power washing job, and I couldn't be more satisfied! From the moment I reached out, the response time was impressive, showcasing their professionalism right from the start. They arrived punctually and were incredibly friendly, making the entire experience pleasant. The results were nothing short of amazing! Our backyard had suffered from an overwhelming amount of bird droppings that had built up over the past year, but Chris and his team transformed it into a pristine space once again. The turf, cement, and rocks around the pool look impeccable, as if they were brand new! I wholeheartedly recommend Chris's power washing services to anyone in need. His dedication to quality and customer satisfaction is truly commendable. Thank you, Chris, for your outstanding work!"", ""It is as a pleasure working with Power-Wash Las Vegas. I called and they were able to book same day service. Chris and Devin are very knowledgeable, efficient, and professional. Thanks, again!"", ""Had an oil spot on my driveway that my HOA issued me a violation for. Power-Wash responded within five minutes of me reaching out to them and showed up the next day to get the job done. I’m very pleased with the service I received from Power-Wash and will use them for all future cleaning needs!"", ""I contacted Power Wash Las Vegas with a text message and within 5 minutes I received a phone call and had an appointment at up for the next day. They came and cleaned my backyard pavers and everything looks fantastic. Highly recommend."", ""My expectation when I look for any service provider is to be on time, knowledgeable about the craft, professional and reasonably priced. Chris from Power-Wash Las Vegas was that and more! Very happy with the service!""]"
2026-03-15T10:57:56Z,las vegas,power washer,Under Pressure Pressure Washing,"
10312 Crest Village Ct, Las Vegas, NV 89129",,https://www.lvunderpressure.com/,5.0,81,yes,mentions michael a lot,,"[{""review_index"": 1, ""text"": ""with Michael at Under Pressure""}, {""review_index"": 2, ""text"": ""Michael provided me with excellent customer service""}, {""review_index"": 3, ""text"": ""I called Michael""}]",michael,"[""We worked with Michael at Under Pressure, and he was absolutely wonderful. We had heavy oil stains on our driveway from a tenant who had parked a leaky car there for many years, and our HOA had issued a violation. Michael and his team did an excellent job removing the stains and even provided a letter for us to forward to the HOA. Communication was clear from start to finish, the entire process was headache-free, and the service was superb. I will definitely use Under Pressure for all of my power-washing needs in the future."", ""I highly recommend Under Pressure Pressure Washing! Michael provided me with excellent customer service and guidance as this was my first time getting my house pressure washed. He and his team did a great job that met and exceeded my expectations. They didn't leave until I was satisfied and I'm more than happy with my results. My house and property are left clean and sparkling just in time for spring. If you're looking around for power washing services, go with Under Pressure!"", ""I needed oil stains from my driveway in Henderson. I called Michael and was easy to talk to and showed me the options of what could be done with really good-fair prices. Driveway ended spotless like brand new. I definitely recommend and will give him a call for future pressure washing services. 10/10"", ""Michael came out on very short notice and did an excellent job! He also pointed out some trouble spots on the house and offered a competitive estimate. Thanks again!!"", ""I had an excellent experience with this service! Michael came out to my property to remove old paint from my concrete patio using pressure washing, and the results were outstanding. He was punctual, professional, and took the time to make sure every bit of paint was gone, leaving the patio looking brand new. The entire process was quick, efficient, and very reasonably priced. I highly recommend Michael for anyone needing pressure washing or paint removal — truly a five-star job!"", ""A perfect experience from start to finish! I always do my research before hiring a company and after getting quotes from other companies, I chose them because they were very affordable (compared to some crazy high quotes from other companies), quickly available, professional, amazing customer service and did an excellent job! Michael took care of everything from start to finish, moved all furniture, cleaned and sealed then put it all back. He wouldn’t accept my tip but I’ll def use them again and recommend to all my people!""]"
